"Id","Text","Time","Retweet_count"
1221,"#nigeria elections: time for decisiveness | tolu ogunlesi | financialmail http://t.co/vcybsvquhb via @financialmail","2015-03-19 18:32:04",8
1222,"repeat after me ""i refuse to be misled, i will wait for inec"". #nigeriadecides","2015-03-29 14:46:44",42
1223,"am so loving @apcnigeria. let's all support them in the hope that they will bring us the change we so crave #nigeriadecides","2015-03-31 19:26:47",13
1224,"nigeria has decided as general muhammadu buhari wins 2015 presidential election #nigeriadecides http://t.co/ujvuk9j7gx via @360nobs","2015-04-01 04:58:32",11
1225,"rt @toluogunlesi: i encourage nigerians to be patient, even if card readers have issues. don't instigate violence ~ president jonathan #nig…","2015-03-28 09:01:44",86
1226,"rt @onikeke02: to us all @thisisbuhari is already our president elect, we just waiting to kick gej out of the villa. #march4buhari @ayourb …","2015-02-08 20:39:30",9
1227,"rt @ynaija: lagos inec collation adjourned till 4:30pm. ambode is leading in 10 lgas whose results have been collated. #nigeriadecides #lag…","2015-04-12 15:11:56",5
1228,"rt @kayodeakintemi: #nigeria2015: bayelsa is an obvious stronghold of @pdpnigeria as it wins 361,209 votes as against @apcnigeria's 5,194 v…","2015-03-31 11:23:42",30
1229,"rt @sampiranty: former tokombere resident 'problem with nigerian military. if you tell them to go left, they go right. they never believe y…","2015-04-28 22:41:02",14
1230,"#istandwithjega. sir you are not alone. #nigeria stands with you. stay strong and true. @inecnigeria http://t.co/wd7rumb5om","2015-03-18 14:16:15",6
1231,"rt @voashaka: #stein: @inecnigeria did everything possible for a smooth voting process, they should be commended. #voanigeriadecides2015, #…","2015-03-28 18:23:24",9
1232,"rt @channelstv_ng: #nigeria2015: dss says groups plan to announce election results before inec = &gt; http://t.co/aqf5raffmq http://t.co/1edyp…","2015-03-27 06:20:52",5
1233,"rt @cnbcafrica: it took all day to confirm what broke this morning - #nigeria's elections postponed until 28 march #nigeriadecides - @inecn…","2015-02-07 22:08:20",16
1234,"a politician thinks of the next election.
a statesman, of the next generation.
#18days till #nigeriadecides http://t.co/6pga7s2fi5","2015-03-10 07:27:24",6
1235,"rt @bbcafrica: muhammadu buhari: 'boko haram are not interested in peace'  #nigeria  .@thisisbuhari 
http://t.co/pzkt6d14uf","2015-02-26 20:37:40",23
1236,"the votes as it stands now: @apcnigeria- 7,904,668 and @pdpnigeria 4,426,106 and a total votes difference of 3,478,562 #nigeriadecides""","2015-03-30 20:53:38",13
1237,"rt @bso_org: @thisisbuhari lets finish with a victory. donate and retweet http://t.co/zl0zjynfgj  #buharisupport #march4buhari http://t.co/…","2015-03-14 09:43:05",5
1238,"rt @vanguardngrnews: pdp planning to announce fake election results, apc cries out
http://t.co/llzp9faevy #nigeriadecides #nigeria2015 #nig…","2015-03-27 15:33:35",15
1239,"rt @veecityng: we celebrate you sir, thanks to all those that march 4 buhari @apcnigeria @apcforchange @ondoapc #nigeriadecides #babanowtha…","2015-03-31 15:00:48",8
1240,"rt @omojuwa: president obama's message to #nigeria -ans on elections http://t.co/rrjmrs9y35 …","2015-03-23 13:14:59",9
1241,"rt @stefaniadeangar: el ejército de #nigeria libera a 293 mujeres y niñas secuestradas por boko haram. quedan otras 2.000 http://t.co/bpzos…","2015-04-28 23:16:40",5
1242,"rt @sara__firth: the rescue of more than 200 girls &amp; women wonderful news if confirmed. but serious questions for #nigeria's military &amp; evi…","2015-04-29 10:42:59",6
1243,"buhari headed for victory in #nigeria’s presidential election - http://t.co/he3wzzgeuo #nigeriadecides http://t.co/lgyhqg3w7h","2015-03-31 15:46:36",9
1244,"rt @vena_ikem: who is afraid of elections on the 14th of february? #nigeriadecides. let's tell ourselves the truth for once! @ayourb @chxta…","2015-02-04 12:14:15",6
1245,"@nigeriacando @ntanewsnow apc does not know that at all and are inciting youths to be violent.#nigeriadecides","2015-02-08 17:53:43",5
1246,"rt @mrayedee: 45/50 house as meddling in the elections. #nigeriadecides #obama","2015-02-09 22:20:19",47
1247,"retweet to say no to post-election violence across nigeria.
#courtnotstreet #nigeriadecides #nigeria2015 http://t.co/gajkw8lz25","2015-03-31 16:00:03",23
1248,"inec alert @inecalert  
5) following the consideration of the report, the commission will make its decision known
#nigeriadecides","2015-03-30 19:46:45",19
1249,"rt @tvcnews_africa: #kwara's ilorin west/ asa federal constituency as announced by inec 

apc:58,227 

pdp:31,469 

accord party:181 

lp: …","2015-03-30 10:17:09",10
1250,"rt @hajibolaajao: @channelstv u can see that river state rec himself is not too sure of the result his giving out to inec @ayourb @apcniger…","2015-03-31 12:03:57",10
1251,"rt @iriglobal: the nigeria election is approaching. we will have a delegation on the ground, follow the conversation #nigeriadecides http:/…","2015-02-01 14:48:27",7
1252,"buhari expresses satisfaction with inec as he gets accredited in daura http://t.co/fhekd6mqym #nigeriadecides","2015-04-11 10:21:28",12
1253,"rt @imadmesdoua: channels tv still reporting that the president/first lady couldn't be accredited? #inec #nigeriadecides","2015-03-28 09:36:20",6
1254,"rt @stefsimanowitz: abducted girls trained to shoot &amp; attack villages by #bokoharam in #nigeria http://t.co/xzvsopbraz #chibokgirls #news h…","2015-04-13 23:02:10",20
1255,"rt @globalfundwomen: nigerians head to the polls tomorrow. here's why women &amp; girls are a critical part of this #election: http://t.co/bf09…","2015-03-27 14:01:41",8
1256,"rt @channelstv_ng: #nigeria2015: the declaration of the inec accurately reflects the will of the people - general buhari","2015-04-01 10:38:42",41
1257,"rt @saharareporters: #nigeriadecides widespread card reader failure across the country as voters turn out to cast their votes on election d…","2015-03-28 10:41:42",32
1258,"rt @mdliman: #nigeriadecides #pdp says they have lost confidence in #attahirujeg as the presiding officer for the election","2015-03-31 10:55:23",19
1259,"rt @kayodeakintemi: #nigeria2015: kebbi continues the trend in the north west as its taken by @apcnigeria winning by 567,883 to 100,972 of …","2015-03-31 13:55:33",40
1260,"rt @anticorruption: this just out: #nigeria2015 elections must be on time, transparent and fraud-free, says our chair @joseugazsm http://t.…","2015-02-11 10:04:50",8
1261,"@inecnigeria is not under pressure to declare ""inconclusive elections,"" says jega #nigeriavotes #nigeria2015 @daily_trust","2015-03-29 17:43:56",11
1262,"rt @xavexy: if jega sld postpone this election till tommorow....he will just announce gej as the winner then he will yell april fool....#ni…","2015-03-31 14:22:41",13
1263,"rt @reutersafrica: #nigeria election results due to start trickling in    #nigeriadecides  http://t.co/tfyb1cuv04","2015-03-30 08:21:46",11
1264,"inec takes delivery of election materials, 24 hours till #nigeriadecides http://t.co/ukwzlrelcr","2015-03-27 12:28:35",6
1265,"lydia, 15 survived boko haram attack on her #nigeria village. she wants to be a doctor &amp; help others v/@unicefnz http://t.co/5xwd1svra3","2015-04-18 20:25:07",8
1266,"rt @tanconnectgroup: ""no voting in all of akpo kingdom because the the  card reader is not working.""~ dressman.   @inecnigeria   #nigeriade…","2015-03-28 13:25:54",8
1267,"rt @adelajasina: @debsextra @rc1023fm #nigeriadecides never again will a president sleep for 6yrs n wake up during election period hoping t…","2015-03-29 06:13:24",14
1268,"rt @blossomnnodim: 👉 rt @inecnigeria: we're aware of the recent hack of our @inecnigeria website, we are currently investigating this incid…","2015-03-28 11:29:23",5
1269,"rt @omojuwa: so far, apc -12,010,923  , 
pdp - 10,450,901 . 8 states to go.
#nigeriadecides | general buharis is set to win the election. a…","2015-03-31 13:54:52",135
1270,"local priest says #fulani attack on #christians in central #nigeria is worst in four years. 100 dead. ^ta http://t.co/y9p2zxc5if","2015-03-25 13:02:18",8
1271,"#nigeriadecides: live updates on the 2015 governorship elections in nigeria http://t.co/lnm09cgezh","2015-04-11 10:45:16",6
1272,"rt @ebuka: been waiting all my adult life to witness a nigerian election this close... loving. every. single. second. of. it. #nigeriadecid…","2015-03-30 22:39:54",99
1273,"#campaigntrail @thisisbuhari and #aishabuhari done with accreditation in #pu003 #daura #nigeriadecides http://t.co/giax0sovpv","2015-03-28 07:58:45",47
1274,"rt @walanga2009: as #nigeriadecides let's all say #noviolence for the sake of everything we have built together as a people and as a family","2015-03-23 18:23:26",5
1275,"rt @channelstv: #nigeria2015 inec chairman, attahiru jega now live on channels tv. watch here: 
http://t.co/kubwlqn7db","2015-03-28 22:33:57",61
1276,"rt @channelstv: #nigeria2015: see the results of nigeria's election represented in map. borno election results still awaited. http://t.co/v…","2015-03-31 19:11:50",34
1277,"rt @tvcnigeria: #kano north senatorial district, results as announced by inec

apc: 381, 393

pdp: 107, 805

#nigeriadecides","2015-03-30 12:04:38",29
1278,"1st real picture of #bokoharam members in their military truck in the city of gombe #nigeria http://t.co/71b6ata2fl"" via @dawisu","2015-02-15 07:36:31",21
1279,"over 12,000 police officers deployed in adamawa for elections -  http://t.co/pwciz6dfn2 #nigeriadecides #nigeria2015","2015-03-27 18:51:55",9
1280,"rt @pol_sec_analyst: the common, and perhaps misguided, narrative is that #nigeria army has been inept at curtailing the #bokoharam threat …","2015-03-02 12:54:56",27
1281,"rt @imadmesdoua: it's as if some international commentators want the #nigeriadecides election to fail. stop making minor incidents sound li…","2015-03-28 14:05:22",259
1282,"soldier, two others killed in rivers state as election turns violent || #nigeriadecides http://t.co/zmvkcpjsan","2015-03-29 00:45:23",15
1283,"watching @thisisbuhari live on @channelstv taking questions from private sector. like! #nigeriadecides","2015-02-03 17:50:28",13
1284,"rt @nkemifejika: jega: we have decided to take the advice of the security services within electoral law to postpone the elections. #nigeria…","2015-02-07 22:02:31",9
1285,"rt @imadmesdoua: nsa #dasuki ""all known #bokoharam camps in #nigeria will be taken out. they will be dismantled"" http://t.co/ev8oyiaj2n #ni…","2015-02-09 14:27:24",12
1286,"rt @aligthebaptist: ""i don’t believe in post-election petition at tribunal because it distracts the incoming administration"":-gej #nigeria","2015-04-03 13:08:43",24
1287,"rt @pdplagos: #nigeriadecides: in yaba lg ward k abule ijesha,14 pdp agents are being sent off at the polling unit. @inecnigeria  via @paul…","2015-04-11 09:10:50",21
1288,"inec resident commissioner, wife, children killed in “strange” fire - the resident commissioner... http://t.co/mrnpvielpe #news, #nigeria","2015-04-03 19:17:11",5
1289,"rt @africanceleb: one of the card readers in my pu was faulty, taken back to inec office in the area. official was back in minutes. #nigeri…","2015-03-28 10:00:15",22
1290,"rt @apcforchange: .@thisisbuhari's track record speak for itself. in all the positions he's held, he has not been found wanting. #nigeria #…","2015-02-03 20:09:08",8
1291,"rt @crisisgroup: new blog | #nigeria’s elections: a perilous postponement http://t.co/yuben7z4lg http://t.co/jov2pfarvi","2015-02-12 12:02:21",7
1292,"we are not asleep! we are watching you!

yes u! @inecnigeria

#nigeriadecides #redefinenigeria","2015-03-29 05:01:21",12
1293,"gra primary school, unit16, maisandari ward in maiduguri.  

presidential
apc: 271
pdp: 38 

#sitroom15 #nigeriadecides","2015-03-29 09:56:10",8
1294,"rt @abdull07_: maiduguri: blind old lady votes, prays buhari be next president. http://t.co/tzop3u2epl #ivotedgmb #nigeriadecides http://t.…","2015-03-28 23:44:10",8
1295,"rt @chrislove1233: i am so so proud of my fellow nigerians.
despite their conditions still come out 2 vote
#nigeriadecides
@inecnigeria htt…","2015-03-28 17:36:38",15
1296,"i have been accredited!!! #mythumbmypower
#2015elections #nigeriadecides #votewisely #thechangeishere","2015-03-28 10:09:43",6
1297,"#nigeria's buhari wins historic election landslide http://t.co/kgdpcsypry #nigeriadecides","2015-03-31 18:13:54",5
1298,"rt @naijafeet: most exciting presidential elections in a while. can't wait for 10am. 😊😊. can't sleep either. #nigeriadecides whom else is a…","2015-03-31 03:51:55",5
1299,"#nigeria elections - tinubu, #saraki, amaechi’s phones #hacked, apc says
-#security #infosec http://t.co/xiq6lda3cv","2015-02-13 23:33:05",7
1300,"rt @jideadeyemi: if you calculate ""cost per vote"" or ""voter acquisition costs"", aa and kowa won the nigerian elections.
#nigeriadecides","2015-03-31 14:03:59",15
1301,"rt @lamiebony: do not create a mountain that you can never climb? say no to every form of political violence, be wise. #noviolence #tbn #ni…","2015-03-23 12:57:12",5
1302,"rt @gejwinningteam: is apc in support of boko- haram? why haven’t they commended the nigerian army? #foodforthought #nigeria #votegej","2015-02-19 11:59:46",8
1303,"2015 election postponement a blessing in disquise - the unfolding scenarios since after the... http://t.co/1htppnxelz #news, #nigeria","2015-03-10 14:51:29",6
1304,"rt @vanguardngrnews: is pdp still the largest in africa?, by tonnie iredia http://t.co/fqwbou0ws5 #nigeriadecides #electionvanguard http://…","2015-03-01 16:29:50",6
1305,"rt @aaaborode: north central and south west tilting towards gmb so far. i see why the ss votes are encrypted. #nigeriadecides","2015-03-30 00:39:11",6
1306,"rt @omolarabalogun: this election has gone more interesting. it's a choice between gej and nigeria. buhari is sure out of this feud. #niger…","2015-03-17 08:52:33",8
